1,0,1,241,0,1,0,0,0,1,0,0,1,0,0,44200,2064.434389,184.1176471,521.6515837,110616,8/30/2011 2:05
1,0,2,241,0,46,65,0,0,6,0,0,6,0,0,45017,2031.543639,180.2208055,518.981718,111032,8/30/2011 5:20
1,0,2,241,0,0,8,0,0,1,0,0,1,0,0,45018,2031.143098,180.3278689,518.992403,112448,8/30/2011 17:26
1,0,2,241,0,30,0,0,0,1,0,0,1,0,0,44201,2064.387684,184.1134816,521.6397819,112352,8/30/2011 18:06
1,0,2,241,0,4,2,0,0,3,0,0,3,0,0,42119,1927.704836,170.3744153,503.454498,112471,8/30/2011 18:37
1,0,1,241,0,0,8,0,0,1,0,0,1,0,0,44201,2064.478179,184.1134816,521.6624058,112315,8/30/2011 19:17
1,0,2,241,0,45,51,0,0,9,0,0,7,0,2,45011,2031.881096,180.244829,519.0508987,112762,8/30/2011 20:01
1,0,2,241,0,69,84,0,0,17,0,0,14,0,3,45031,2031.711488,180.27581,518.9980236,112662,8/30/2011 20:38
1,0,2,241,0,3,0,0,0,1,0,0,1,0,0,45032,2031.666371,180.2718067,518.9864985,112729,8/30/2011 21:12
1,0,2,241,0,0,0,0,0,1,0,0,0,0,0,44201,2064.478179,184.1134816,521.6624058,112707,8/30/2011 21:52
1,0,1,241,0,0,0,0,0,1,0,0,0,0,0,45011,2031.881096,180.244829,519.0508987,112959,8/30/2011 22:35
1,0,1,241,0,0,0,0,0,3,0,0,0,2,0,45011,2031.881096,180.244829,519.0508987,113085,8/30/2011 23:17
1,0,1,241,0,0,0,0,0,3,0,0,0,2,0,44201,2064.478179,184.1134816,521.6624058,113166,8/31/2011 0:00
1,0,2,241,0,72,92,0,0,19,0,0,16,0,3,45032,2031.666371,180.2718067,518.9864985,113182,8/31/2011 0:40
1,0,2,241,0,0,2,0,0,1,0,0,1,0,0,45032,2031.666371,180.2718067,518.9864985,112911,8/31/2011 1:14
1,0,1,241,0,0,2,0,0,1,0,0,1,0,0,44201,2064.478179,184.1134816,521.6624058,113198,8/31/2011 1:50
1,0,2,241,0,0,0,0,0,4,0,0,0,2,0,45012,2031.835955,180.2408247,519.0393673,113111,8/31/2011 2:33
1,0,2,241,0,12,17,0,0,5,0,0,4,0,1,45038,2031.684355,180.2477908,518.9617656,113539,8/31/2011 3:13
1,0,1,241,0,12,17,0,0,5,0,0,4,0,1,45018,2031.853925,180.2168022,519.0146164,113563,8/31/2011 3:51
1,0,1,241,0,12,6,0,0,2,0,0,2,0,0,45022,2031.60677,180.2007907,518.9685043,113555,8/31/2011 4:34
1,0,1,241,0,12,6,0,0,2,0,0,2,0,0,45042,2031.437325,180.2317837,518.9156787,113313,8/31/2011 5:12
1,0,1,241,0,8,6,0,0,2,0,0,2,0,0,44205,2064.223504,184.0968216,521.6152019,113491,8/31/2011 5:51
1,0,1,241,0,4,0,0,0,1,0,0,1,0,0,45042,2031.437325,180.2317837,518.9156787,113372,8/31/2011 6:28
1,0,1,241,0,4,0,0,0,1,0,0,1,0,0,45022,2031.60677,180.2007907,518.9685043,113661,8/31/2011 7:06
1,0,1,241,0,2,0,0,0,1,0,0,1,0,0,44205,2064.223504,184.0968216,521.6152019,113587,8/31/2011 7:47
1,0,1,241,0,2,0,0,0,1,0,0,1,0,0,45042,2031.437325,180.2317837,518.9156787,113458,8/31/2011 8:26
1,0,1,241,0,2,0,0,0,1,0,0,1,0,0,45022,2031.60677,180.2007907,518.9685043,113804,8/31/2011 9:05
1,0,1,241,0,16,0,0,0,9,0,0,8,0,1,45022,2031.60677,180.2007907,518.9685043,113820,8/31/2011 9:47
1,0,2,241,0,16,0,0,0,9,0,0,8,0,1,45042,2031.437325,180.2317837,518.9156787,113767,8/31/2011 10:26
1,0,2,241,0,22,0,0,0,1,0,0,1,0,0,45048,2031.166755,180.2077784,518.8465637,114172,8/31/2011 11:02
1,0,1,241,0,0,0,0,0,3,0,0,0,2,0,45048,2031.166755,180.2077784,518.8465637,114518,8/31/2011 11:39
1,0,2,241,0,0,0,0,0,1,0,0,0,0,0,44205,2064.223504,184.0968216,521.6152019,114362,8/31/2011 12:25
1,0,2,241,0,0,0,0,0,1,0,0,0,0,0,45048,2031.166755,180.2077784,518.8465637,114578,8/31/2011 13:04
1,0,1,241,0,0,0,0,0,3,0,0,0,2,0,44205,2064.223504,184.0968216,521.6152019,114416,8/31/2011 13:49
1,0,1,241,0,0,0,0,0,1,0,0,0,0,0,45048,2031.166755,180.2077784,518.8465637,114547,8/31/2011 14:30
1,0,1,241,0,0,0,0,0,1,0,0,0,0,0,44205,2064.223504,184.0968216,521.6152019,114318,8/31/2011 15:15
1,0,2,241,0,5,0,0,0,1,0,0,1,0,0,45048,2031.166755,180.2077784,518.8465637,115566,8/31/2011 16:08
1,0,2,241,0,27,0,0,0,6,0,0,2,2,0,45048,2031.166755,180.2077784,518.8465637,115523,8/31/2011 16:13
1,0,1,241,0,0,0,0,0,1,0,0,0,0,1,45048,2031.166755,180.2077784,518.8465637,115607,8/31/2011 16:16
1,0,2,241,0,27,0,0,0,3,0,0,2,0,0,44211,2063.943363,184.0718373,521.544412,115786,8/31/2011 17:23
1,0,2,241,0,69,115,0,0,10,0,0,8,0,2,44227,2064.756823,184.0052457,521.5592285,115839,8/31/2011 18:26
1,0,2,241,0,69,115,0,0,10,0,0,8,0,2,44227,2064.756823,184.0052457,521.5592285,115994,8/31/2011 18:57
1,0,2,240,0,0,0,0,0,2,0,0,0,0,0,44227,2064.756823,184.0052457,521.5592285,116746,8/31/2011 21:32
1,0,1,240,0,0,0,0,0,1,0,0,0,0,0,45048,2031.166755,180.2077784,518.8465637,116679,8/31/2011 21:32
1,0,1,240,0,28,0,0,0,3,0,0,2,0,0,45048,2031.166755,180.2077784,518.8465637,117162,8/31/2011 22:19
1,0,2,242,0,0,0,0,0,1,0,0,0,0,0,45048,2031.166755,180.2077784,518.8465637,117285,8/31/2011 22:56
1,0,1,242,0,0,0,0,0,1,0,0,0,0,0,44227,2064.756823,184.0052457,521.5592285,117198,8/31/2011 23:11
1,0,2,242,0,0,0,0,0,3,0,0,0,0,0,44227,2064.756823,184.0052457,521.5592285,117215,8/31/2011 23:12
1,0,1,242,0,0,2,0,0,1,0,0,1,0,0,44227,2064.756823,184.0052457,521.5592285,117146,8/31/2011 23:13
1,0,2,242,0,35,13,0,0,3,0,0,3,0,0,45048,2031.388741,180.2077784,518.8909608,117405,9/1/2011 1:51
1,0,1,242,0,35,13,0,0,3,0,0,3,0,0,44227,2064.982929,184.0052457,521.6044498,117332,9/1/2011 1:53
1,0,2,242,0,0,0,0,0,1,0,0,0,0,1,45048,2031.388741,180.2077784,518.8909608,117689,9/1/2011 7:41
1,0,2,242,0,18,0,0,0,1,0,0,1,0,0,45056,2031.028054,180.1757813,518.7988281,117997,9/1/2011 7:47
1,0,2,242,0,19,0,0,0,1,0,0,1,0,0,44234,2064.656147,183.976127,521.5219062,117744,9/1/2011 8:16
1,0,2,242,0,9,26,0,0,2,0,0,2,0,0,45056,2031.405362,180.1757813,518.8876065,118035,9/1/2011 8:30
1,0,2,242,0,9,26,0,0,2,0,0,2,0,0,44234,2065.040467,183.976127,521.6123344,118266,9/1/2011 9:00
1,0,2,242,0,2,19,0,0,2,0,0,2,0,0,44234,2065.356965,184.021341,521.6575485,119107,9/1/2011 17:25
1,0,2,243,0,5,0,0,0,1,0,0,1,0,0,44237,2065.2169,184.0088614,521.6221715,119124,9/1/2011 17:59
1,0,2,243,0,6,5,0,0,2,0,0,2,0,0,44235,2065.400701,184.0397875,521.6683622,119437,9/1/2011 18:42
1,0,1,243,0,14,16,0,0,4,0,0,3,0,1,42123,1927.854141,170.3819766,503.4304299,120042,9/1/2011 22:35
1,0,1,243,0,16,32,0,0,7,0,0,5,0,2,45065,2031.598802,180.2063686,518.8505492,120216,9/1/2011 22:50
1,0,1,243,0,20,32,0,0,6,0,0,5,0,1,44248,2065.404086,184.0535165,521.5828964,120157,9/1/2011 23:14
1,0,1,244,0,0,0,0,0,1,0,0,0,0,1,45065,2031.598802,180.2063686,518.8505492,120665,9/2/2011 8:07
1,0,2,248,0,9,2,0,0,5,0,0,5,0,0,44249,2065.357409,184.049357,521.571109,121759,9/2/2011 17:29
1,0,1,248,0,7,0,0,0,3,0,0,3,0,0,45066,2031.553721,180.2023699,518.8390361,121893,9/2/2011 17:30
1,0,2,248,0,26,0,0,0,12,0,0,7,0,0,44249,2065.357409,184.049357,521.571109,122030,9/2/2011 17:50
1,0,1,248,0,0,0,0,0,1,0,0,0,0,0,44249,2065.357409,184.049357,521.571109,123309,9/2/2011 23:53
1,0,1,248,0,0,0,0,0,1,0,0,0,0,0,45066,2031.553721,180.2023699,518.8390361,122995,9/3/2011 0:07
1,0,2,247,0,5,5,0,0,3,0,0,2,0,1,44252,2065.307783,184.0594775,521.5583476,124021,9/3/2011 8:39
1,0,2,247,0,0,2,0,0,1,0,0,1,0,0,45066,2031.553721,180.2023699,518.8390361,123903,9/3/2011 11:09
1,0,2,246,0,1,0,0,0,1,0,0,1,0,0,45067,2031.508643,180.1983713,518.8275235,124585,9/3/2011 17:11
1,0,2,246,0,0,2,0,0,1,0,0,1,0,0,45067,2031.508643,180.1983713,518.8275235,124926,9/3/2011 17:24
1,0,2,246,0,0,1,0,0,1,0,0,1,0,0,44252,2065.330381,184.0594775,521.5583476,124754,9/3/2011 17:43
1,0,2,246,0,9,0,0,0,2,0,0,2,0,0,44252,2065.330381,184.0594775,521.5583476,124844,9/3/2011 18:02
1,0,1,246,0,9,0,0,0,2,0,0,2,0,0,45067,2031.508643,180.1983713,518.8275235,124911,9/3/2011 18:18
1,0,2,246,0,0,0,0,0,1,0,0,0,0,1,45067,2031.508643,180.1983713,518.8275235,124794,9/3/2011 18:34
1,0,2,246,0,9,0,0,0,1,0,0,1,0,0,44252,2065.330381,184.0594775,521.5583476,125338,9/3/2011 20:30
1,0,1,246,0,0,0,0,0,1,0,0,0,0,0,45067,2031.508643,180.1983713,518.8275235,125577,9/3/2011 22:13
1,0,2,246,0,0,0,0,0,1,0,0,0,0,1,45067,2031.508643,180.1983713,518.8275235,125859,9/3/2011 22:25
1,0,1,246,0,0,0,0,0,1,0,0,0,0,1,44252,2065.330381,184.0594775,521.5583476,126006,9/3/2011 22:43
1,0,1,246,0,734,0,0,0,3,0,0,1,0,2,45065,2031.598802,180.2063686,518.8505492,125909,9/3/2011 23:01
1,0,1,246,0,729,0,0,0,3,0,0,1,0,2,44252,2065.330381,184.0594775,521.5583476,125925,9/3/2011 23:17
1,0,2,245,0,17,74,0,0,17,0,0,15,0,0,45062,2031.689672,180.2183658,518.8850917,126548,9/4/2011 3:25
1,0,2,245,0,14,54,0,0,12,0,0,10,0,0,44252,2065.330381,184.0594775,521.5583476,126391,9/4/2011 3:44
1,0,1,245,0,0,2,0,0,1,0,0,1,0,0,44252,2065.330381,184.0594775,521.5583476,126510,9/4/2011 4:02
1,0,1,245,0,0,2,0,0,1,0,0,1,0,0,45062,2031.689672,180.2183658,518.8850917,126721,9/4/2011 4:18
1,0,2,245,0,56,24,0,0,4,0,0,2,0,1,44266,2065.061221,184.0690372,521.4837573,126992,9/4/2011 7:41
1,0,2,245,0,27,14,0,0,4,0,0,2,0,0,44279,2064.680774,184.0375799,521.3532374,126690,9/4/2011 9:00
1,0,2,245,0,0,1,0,0,1,0,0,1,0,0,45062,2031.711864,180.2183658,518.8850917,127176,9/4/2011 9:14
1,0,1,245,0,6,5,0,0,2,0,0,2,0,0,44281,2064.497188,184.0066846,521.3071069,127192,9/4/2011 9:41
1,0,2,245,0,0,5,0,0,1,0,0,1,0,0,45062,2031.711864,180.2183658,518.8850917,127268,9/4/2011 10:23
1,0,2,245,0,0,10,0,0,1,0,0,1,0,0,44281,2064.497188,184.0066846,521.3071069,127477,9/4/2011 10:43
1,0,2,245,0,0,0,0,0,9,0,0,0,0,0,44281,2064.497188,184.0066846,521.3071069,127844,9/4/2011 13:46
1,0,1,245,0,0,0,0,0,2,0,0,0,0,0,45062,2031.711864,180.2183658,518.8850917,127893,9/4/2011 14:03
1,0,2,245,0,22,0,0,0,7,0,0,7,0,0,44281,2064.497188,184.0066846,521.3071069,128089,9/4/2011 16:20
1,0,2,245,0,2,32,0,0,3,0,0,3,0,0,45062,2032.266655,180.2627491,518.9516666,128746,9/4/2011 18:40
1,0,2,245,0,0,0,0,0,1,0,0,0,0,1,45062,2032.266655,180.2627491,518.9516666,128943,9/4/2011 20:50
1,0,2,245,0,2,30,0,0,3,0,0,3,0,0,44281,2065.061765,184.0518507,521.374856,128785,9/4/2011 21:11
1,0,1,245,0,0,2,1,0,1,0,0,1,1,0,44281,2065.061765,184.0518507,521.374856,129131,9/4/2011 21:34
1,0,1,245,0,0,2,1,0,1,0,0,1,1,0,45062,2032.266655,180.2627491,518.9516666,128979,9/4/2011 21:51
1,0,1,245,0,0,2,1,0,1,0,0,1,1,0,42123,1927.854141,170.3819766,503.4304299,129156,9/4/2011 22:11
1,0,2,245,0,4,26,0,0,2,0,0,2,0,0,44281,2065.490843,184.0518507,521.4200221,129094,9/4/2011 22:56
1,0,1,245,0,4,26,0,0,2,0,0,2,0,0,45062,2032.688296,180.2627491,518.9960499,129100,9/4/2011 23:10
1,0,2,245,0,0,0,0,0,1,0,0,0,0,1,44281,2065.490843,184.0518507,521.4200221,129501,9/5/2011 2:18
1,0,1,245,0,0,0,0,0,1,0,0,0,0,1,45062,2032.688296,180.2627491,518.9960499,129467,9/5/2011 2:39
1,0,2,245,0,0,5,0,0,1,0,0,1,0,0,44281,2065.603758,184.0518507,521.4200221,129733,9/5/2011 3:52
1,0,1,245,0,0,3,0,0,1,0,0,1,0,0,44281,2065.558592,184.0292676,521.4200221,129685,9/5/2011 4:13
1,0,2,245,0,0,0,0,0,1,0,0,0,1,0,44281,2065.558592,184.0292676,521.4200221,130149,9/5/2011 7:32
1,0,2,245,0,0,2,0,0,1,0,0,1,0,0,44281,2065.558592,184.0292676,521.4200221,129845,9/5/2011 7:53
1,0,1,245,0,0,3,0,0,1,0,0,1,0,0,44281,2065.558592,184.0292676,521.4200221,130255,9/5/2011 8:35
1,0,2,246,0,8,26,0,0,2,0,0,2,0,0,44285,2065.846223,184.1255504,521.6213165,130777,9/5/2011 12:58
1,0,2,246,0,6,36,0,0,2,0,0,2,0,0,45062,2033.398429,180.3515157,519.240158,130756,9/5/2011 13:28
1,0,1,246,0,6,36,0,0,2,0,0,2,0,0,44285,2066.568816,184.2158744,521.8697076,130587,9/5/2011 13:59
1,0,2,246,0,8,10,0,0,2,0,0,2,0,0,44286,2066.612473,184.2342953,521.880504,130795,9/5/2011 14:16
1,0,2,246,0,2,12,0,0,2,0,0,2,0,0,44286,2066.838278,184.2794563,521.925665,130700,9/5/2011 14:40
1,0,2,246,0,0,0,0,0,1,0,0,0,0,1,44286,2066.838278,184.2794563,521.925665,131035,9/5/2011 15:03
1,0,1,246,0,0,0,0,0,1,0,0,0,0,1,45062,2033.398429,180.3515157,519.240158,131051,9/5/2011 15:18
1,0,2,246,0,8,26,0,0,3,0,0,2,0,1,45066,2033.68393,180.4464563,519.4381574,130849,9/5/2011 15:41
1,0,2,246,0,5,5,0,0,3,0,0,2,0,1,45069,2033.637312,180.4566332,519.4257694,131322,9/5/2011 16:01
1,0,1,246,0,4,6,0,0,2,0,0,2,0,0,44289,2066.811172,184.2895527,521.9354693,131816,9/5/2011 21:16
1,0,1,246,0,4,6,0,0,2,0,0,2,0,0,45072,2033.612886,180.4668087,519.4355698,131752,9/5/2011 21:31
1,0,2,246,0,2,4,0,0,2,0,0,2,0,0,44289,2066.811172,184.2895527,521.9354693,131968,9/5/2011 21:58
1,0,1,246,0,2,4,0,0,2,0,0,2,0,0,45072,2033.612886,180.4668087,519.4355698,132249,9/5/2011 22:01
1,0,2,246,0,0,4,0,0,1,0,0,1,0,0,44289,2066.811172,184.2895527,521.9354693,132026,9/5/2011 22:58
1,0,1,246,0,0,4,0,0,1,0,0,1,0,0,45072,2033.612886,180.4668087,519.4355698,132264,9/5/2011 23:15
1,0,2,246,0,2,0,0,0,1,0,0,1,0,0,44289,2066.811172,184.2895527,521.9354693,132149,9/5/2011 23:40
1,0,1,246,0,2,0,0,0,1,0,0,1,0,0,45072,2033.612886,180.4668087,519.4355698,132486,9/5/2011 23:55
1,0,1,246,0,2,0,0,0,1,0,0,1,0,0,44289,2066.811172,184.2895527,521.9354693,132636,9/6/2011 0:24
1,0,1,246,0,2,0,0,0,1,0,0,1,0,0,45072,2033.612886,180.4668087,519.4355698,132666,9/6/2011 0:40
1,0,2,245,0,8,0,0,0,1,0,0,1,0,0,44287,2066.904509,184.2978752,521.9590399,133400,9/6/2011 10:06
1,0,1,245,0,0,0,0,0,1,0,0,0,0,1,45072,2033.612886,180.4668087,519.4355698,133447,9/6/2011 10:21
1,0,2,245,0,0,2,0,0,1,0,0,1,0,0,44287,2066.904509,184.2978752,521.9590399,133476,9/6/2011 10:49
1,0,1,245,0,0,2,0,0,1,0,0,1,0,0,45072,2033.612886,180.4668087,519.4355698,133434,9/6/2011 11:03
1,0,1,245,0,0,25,0,0,2,0,0,2,0,0,45072,2034.056621,180.4668087,519.4355698,133510,9/6/2011 11:23
1,0,1,245,0,0,25,0,0,2,0,0,2,0,0,44287,2067.356109,184.2978752,521.9590399,133472,9/6/2011 11:51
1,0,1,245,0,11,0,0,0,1,0,0,1,0,0,44288,2067.309429,184.2937139,521.9472543,133586,9/6/2011 12:15
1,0,1,246,0,0,4,0,0,1,0,0,1,0,0,45072,2034.056621,180.4668087,519.4355698,133707,9/6/2011 13:01
1,0,1,246,0,2,12,0,0,4,0,0,3,0,1,45072,2034.234114,180.4889954,519.4577565,134296,9/6/2011 15:23
1,0,1,246,0,2,12,0,0,3,0,0,3,0,0,44288,2067.490065,184.3162934,521.9698338,134312,9/6/2011 15:43
1,0,1,246,0,2,9,0,0,3,0,0,2,0,1,45072,2034.389421,180.5111821,519.4799432,134157,9/6/2011 16:09
1,0,1,246,0,2,9,0,0,2,0,0,2,0,0,44288,2067.648121,184.3388728,521.9924133,134236,9/6/2011 16:33
1,0,2,246,0,2,9,0,0,2,0,0,2,0,0,44288,2067.806178,184.3388728,522.0375723,134215,9/6/2011 16:56
1,0,1,246,0,2,9,0,0,2,0,0,2,0,0,45072,2034.544728,180.5111821,519.5243166,134383,9/6/2011 17:21
1,0,2,246,0,4,48,0,0,2,0,0,2,0,0,44290,2068.570783,184.3305487,522.081734,134399,9/6/2011 17:40
1,0,1,246,0,4,48,0,0,2,0,0,2,0,0,45074,2035.297511,180.5031726,519.5678218,134469,9/6/2011 17:59
1,0,2,246,0,1,6,0,0,2,0,0,2,0,0,44291,2068.636969,184.3489648,522.0925244,134539,9/6/2011 18:19
1,0,1,247,0,165,0,1,0,3,0,0,4,0,0,44400,2063.558559,183.8963964,520.8108108,135586,9/7/2011 0:16
1,0,1,247,0,161,0,1,0,4,0,0,4,0,1,45186,2030.252733,180.0557695,518.2799982,135571,9/7/2011 0:35
1,0,1,247,0,2,8,0,0,3,0,0,2,0,1,45186,2030.407648,180.0779002,518.302129,135332,9/7/2011 0:54
1,0,1,247,0,2,8,0,0,2,0,0,2,0,0,44400,2063.716216,183.9189189,520.8333333,135622,9/7/2011 1:13
1,0,2,247,0,4,21,0,0,3,0,0,3,0,0,45186,2030.76174,180.1221617,518.3685212,135828,9/7/2011 1:34
1,0,1,247,0,4,21,0,0,3,0,0,3,0,0,44400,2064.076577,183.963964,520.9009009,135708,9/7/2011 1:51
1,0,2,247,0,4,9,0,0,2,0,0,2,0,0,44401,2064.165222,183.9823427,520.9792572,136792,9/7/2011 7:53
1,0,1,247,0,2,8,0,0,3,0,0,2,0,1,45186,2030.806002,180.1221617,518.3685212,137049,9/7/2011 8:41
1,0,1,247,0,2,8,0,0,2,0,0,2,0,0,44401,2064.210266,183.9823427,520.9792572,137078,9/7/2011 8:57
1,0,2,247,0,2,0,0,0,1,0,0,1,0,0,44401,2064.210266,183.9823427,520.9792572,137139,9/7/2011 10:20
1,0,2,250,0,2,0,0,0,1,0,0,1,0,0,44401,2064.210266,183.9823427,520.9792572,137496,9/7/2011 12:34
1,0,2,250,0,4,19,0,0,2,0,0,2,0,0,44401,2064.59314,184.0273868,521.0918673,137485,9/7/2011 13:05
1,0,2,250,0,0,27,0,0,1,0,0,1,0,0,44401,2064.59314,184.0273868,521.0918673,137396,9/7/2011 13:21
1,0,1,250,0,0,27,0,0,1,0,0,1,0,0,45186,2030.806002,180.1221617,518.3685212,137268,9/7/2011 13:40
1,0,2,250,0,2,0,0,0,2,0,0,1,0,1,45186,2030.806002,180.1221617,518.3685212,137994,9/7/2011 16:25
1,0,2,250,0,0,4,0,0,1,0,0,1,0,0,44401,2064.59314,184.0273868,521.0918673,138052,9/7/2011 17:36
1,0,2,250,0,4,4,0,0,2,0,0,2,0,0,45187,2030.80532,180.1181756,518.3570496,138301,9/7/2011 17:58
1,0,1,250,0,20,6,0,0,2,0,0,2,0,0,44401,2064.70575,184.0499088,521.1143893,138426,9/7/2011 18:15
1,0,2,248,0,4,9,0,0,3,0,0,2,0,1,42124,1927.950812,170.4016713,503.5134365,138853,9/7/2011 19:46
1,0,1,248,0,3,0,0,0,2,0,0,1,0,0,44401,2064.70575,184.0499088,521.1143893,138958,9/7/2011 20:17
1,0,2,248,0,4,9,0,0,3,0,0,2,0,1,45188,2030.893157,180.1363194,518.4340975,139012,9/7/2011 20:45
1,0,2,248,0,5,0,0,0,1,0,0,1,0,0,44402,2064.65925,184.0457637,521.102653,139152,9/7/2011 21:01
1,0,2,248,0,4,19,0,0,3,0,0,2,0,1,42124,1928.354382,170.4491501,503.6321337,139108,9/7/2011 21:44
1,0,2,248,0,4,19,0,0,3,0,0,2,0,1,45188,2031.269364,180.1805789,518.5447464,139362,9/7/2011 22:38
1,0,1,248,0,75,70,4,0,4,0,0,7,0,1,45198,2032.081066,180.2070888,518.5627683,139343,9/7/2011 22:56
1,0,1,248,0,75,70,4,0,4,0,0,7,0,1,44412,2065.477799,184.0718725,521.1204179,139479,9/7/2011 23:17
1,0,1,248,0,2,10,0,0,3,0,0,2,0,1,42124,1928.544298,170.4728896,503.6796126,139284,9/7/2011 23:31
1,0,2,248,0,51,70,0,0,5,0,0,5,0,0,44438,2064.314326,183.9191683,520.8155183,140388,9/8/2011 8:38
1,0,2,248,0,18,0,0,0,1,0,0,1,0,0,44438,2064.314326,183.9191683,520.8155183,140244,9/8/2011 9:42
1,0,1,248,0,8,0,0,0,1,0,0,1,0,0,44438,2064.314326,183.9191683,520.8155183,140622,9/8/2011 12:09
1,0,1,248,0,8,4,0,0,2,0,0,2,0,0,44438,2064.314326,183.9191683,520.8155183,140638,9/8/2011 12:23
1,0,1,248,0,0,0,0,0,1,0,0,0,0,1,44438,2064.314326,183.9191683,520.8155183,140448,9/8/2011 12:39
1,0,1,248,0,0,0,0,0,1,0,0,0,0,1,44438,2064.314326,183.9191683,520.8155183,140464,9/8/2011 12:56
1,0,2,248,0,4,0,0,0,5,0,0,1,0,0,44438,2064.314326,183.9191683,520.8155183,140608,9/8/2011 13:11
1,0,1,248,0,0,0,0,0,1,0,0,0,0,0,45198,2032.081066,180.2070888,518.5627683,140712,9/8/2011 13:28
1,0,2,248,0,2,12,0,0,3,0,0,2,0,1,42124,1928.686734,170.496629,503.703352,141438,9/8/2011 18:07
1,0,2,248,0,0,0,0,0,7,0,0,0,0,7,42124,1928.686734,170.496629,503.703352,141411,9/8/2011 19:01
1,0,1,248,0,38,70,0,0,5,0,0,5,0,0,44423,2064.966346,184.0262927,520.9913783,141615,9/8/2011 19:18
1,0,1,248,0,0,0,0,0,1,0,0,0,0,1,44423,2064.966346,184.0262927,520.9913783,141756,9/8/2011 19:42
1,0,1,248,0,21,0,0,0,1,0,0,1,0,0,44412,2065.477799,184.0718725,521.1204179,141736,9/8/2011 20:00
1,0,1,248,0,0,5,0,0,1,0,0,1,0,0,45198,2031.992566,180.2070888,518.5406434,142004,9/8/2011 21:43
1,0,1,248,0,0,5,0,0,1,0,0,1,0,0,44412,2065.387733,184.0718725,521.0979015,141896,9/8/2011 22:04
1,0,2,248,0,44,159,0,0,6,0,0,4,0,1,44423,2067.892758,184.4539991,522.5671386,142070,9/8/2011 22:24
1,0,1,248,0,0,13,0,0,1,0,0,1,0,0,44423,2067.712671,184.4539991,522.5671386,141935,9/8/2011 23:18
1,0,2,247,0,31,31,0,0,2,0,0,2,0,0,44421,2068.323541,184.4623039,522.7707616,143201,9/9/2011 9:03
1,0,2,245,0,0,1,0,0,1,0,0,1,0,0,44421,2068.346053,184.4623039,522.7707616,144528,9/9/2011 18:05
1,0,1,244,0,4,7,0,0,3,0,0,2,0,1,42126,1928.737597,170.5122727,503.7269145,144694,9/9/2011 21:33
1,0,1,244,0,76,194,2,0,2,0,0,4,0,0,44450,2067.086614,184.3644544,522.4521935,145774,9/10/2011 2:05
1,0,1,244,0,3,0,0,0,1,0,0,1,0,0,44450,2067.086614,184.3644544,522.4521935,145783,9/10/2011 2:30
1,0,1,244,0,8,0,0,0,1,0,0,1,0,0,44450,2067.086614,184.3644544,522.4521935,145679,9/10/2011 2:57
1,0,2,244,0,0,6,0,0,2,0,0,2,0,0,44450,2067.086614,184.3644544,522.4521935,145998,9/10/2011 5:08
1,0,2,244,0,5,28,0,0,3,0,0,3,0,0,44451,2067.580032,184.3603069,522.5529234,146034,9/10/2011 5:36
1,0,1,244,0,5,28,0,0,3,0,0,3,0,0,45199,2032.478595,180.2031018,518.6397929,145961,9/10/2011 5:59
